Date,ABEV3.SA,BBAS3.SA,BBDC4.SA,BBSE3.SA,BPAC11.SA,BRKM5.SA,CMIG4.SA,CSAN3.SA,CSNA3.SA,ENEV3.SA,EQTL3.SA,GGBR4.SA,ITUB4.SA,KLBN11.SA,LREN3.SA,PETR4.SA,PRIO3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SBSP3.SA,SUZB3.SA,TOTS3.SA,UGPA3.SA,VALE3.SA,VIVT3.SA,WEGE3.SA
2024-02-27,11.095345497131348,25.524871826171875,11.739234924316406,26.490259170532227,34.56476593017578,21.1200008392334,6.7341084480285645,17.66819953918457,15.64727783203125,12.710000038146973,31.39952278137207,16.61676788330078,25.79332160949707,17.40662384033203,13.086814880371094,31.238096237182617,45.400001525878906,25.157323837280273,21.989784240722656,49.236732482910156,71.60211181640625,53.85835266113281,30.138479232788086,27.448904037475586,54.57106399536133,25.079858779907227,34.63656997680664
2024-02-28,11.212050437927246,25.577112197875977,11.688993453979492,26.761465072631836,34.40404510498047,20.639999389648438,6.797152996063232,16.92437744140625,15.403494834899902,12.819999694824219,31.584224700927734,16.540014266967773,25.808151245117188,17.593454360961914,12.722166061401367,29.625993728637695,44.5,25.214048385620117,21.827604293823242,48.65853500366211,71.52118682861328,54.389163970947266,29.733545303344727,27.17308235168457,53.97262191772461,24.751142501831055,34.58970642089844
2024-02-29,10.486810684204102,25.18964385986328,11.513155937194824,26.593957901000977,34.40404510498047,21.040000915527344,6.860194206237793,16.422054290771484,15.186797142028809,12.829999923706055,31.565753936767578,16.50164031982422,25.170366287231445,17.570104598999023,12.80319881439209,29.41349220275879,43.709999084472656,25.185686111450195,21.674962997436523,47.881591796875,71.1705551147461,53.41284942626953,29.58892822265625,26.123172760009766,54.17478942871094,24.200326919555664,34.383548736572266
2024-03-01,10.370104789733887,25.21576690673828,11.555021286010742,26.258939743041992,34.04478073120117,21.889999389648438,6.923235893249512,16.219194412231445,15.412522315979004,12.609999656677246,31.260995864868164,17.215431213378906,25.27992057800293,17.51561164855957,13.475769996643066,29.44280433654785,44.349998474121094,25.214048385620117,21.23612403869629,47.429874420166016,71.62908172607422,54.49342727661133,30.04206657409668,26.16765785217285,54.085838317871094,23.982666015625,34.94581985473633
2024-03-04,10.403449058532715,25.11128044128418,11.445159912109375,26.250961303710938,34.04478073120117,22.139999389648438,6.837270736694336,16.035654067993164,15.060392379760742,12.1899995803833,31.131704330444336,16.90705108642578,25.087005615234375,17.523393630981445,13.103019714355469,29.36952781677246,44.11000061035156,24.429359436035156,21.08348274230957,46.22832107543945,71.54817199707031,55.40339279174805,29.65641212463379,25.980810165405273,53.96453857421875,23.320802688598633,34.805259704589844
2024-03-05,10.628523826599121,25.28542137145996,11.503856658935547,26.21108055114746,33.60988235473633,21.09000015258789,6.831538677215576,15.794153213500977,14.970101356506348,12.149999618530273,31.15941047668457,16.706600189208984,25.064746856689453,17.35991668701172,13.240775108337402,29.281593322753906,44.31999969482422,23.975563049316406,21.045320510864258,45.91212463378906,71.19752502441406,55.51713562011719,29.347898483276367,25.802858352661133,53.252872467041016,23.12980079650879,35.077022552490234
2024-03-06,10.578507423400879,25.659828186035156,11.587702751159668,26.08345603942871,33.742244720458984,20.219999313354492,6.883118152618408,15.716873168945312,15.033304214477539,12.40999984741211,31.168643951416016,16.48302459716797,25.33928680419922,17.24314308166504,13.005780220031738,29.926433563232422,43.63999938964844,24.580625534057617,21.321983337402344,46.37287139892578,71.71000671386719,55.25172805786133,30.080629348754883,25.90962791442871,53.980709075927734,23.1031436920166,34.79588317871094
2024-03-07,10.54516315460205,25.41602897644043,11.537392616271973,26.24298858642578,33.6287956237793,20.420000076293945,6.768495559692383,15.581631660461426,14.310983657836914,12.260000228881836,31.113237380981445,16.23632049560547,25.072162628173828,17.414409637451172,13.15974235534668,29.5966796875,43.349998474121094,24.580625534057617,21.102561950683594,48.03517150878906,71.6470718383789,55.75410461425781,29.000810623168945,25.802858352661133,53.79470443725586,23.347457885742188,34.580345153808594
2024-03-08,10.703548431396484,25.167879104614258,11.604471206665039,26.155244827270508,33.685523986816406,20.149999618530273,6.860194206237793,15.852112770080566,14.726318359375,12.510000228881836,31.030113220214844,16.375093460083008,25.30218505859375,17.157512664794922,13.151639938354492,26.89275360107422,44.70000076293945,24.542810440063477,21.18842124938965,48.01710891723633,72.08760833740234,56.0669059753418,29.04901885986328,26.037431716918945,53.38227462768555,23.236404418945312,34.59908676147461
2024-03-11,10.670205116271973,24.915369033813477,11.671547889709473,26.18715476989746,33.61933898925781,20.450000762939453,6.791420936584473,15.948713302612305,14.4644775390625,12.359999656677246,30.799238204956055,16.33654022216797,25.428319931030273,17.212007522583008,12.916644096374512,26.123340606689453,44.900001525878906,24.92097282409668,21.178882598876953,47.24918746948242,70.21754455566406,55.51713562011719,29.12614631652832,25.63144302368164,51.72443389892578,23.214191436767578,34.823997497558594
2024-03-12,10.703548431396484,25.257415771484375,11.814090728759766,26.274892807006836,34.43240737915039,20.5,6.85446310043335,16.09361457824707,14.626999855041504,12.550000190734863,30.799238204956055,16.60637855529785,25.532201766967773,17.42219352722168,13.402839660644531,26.980688095092773,47.5,25.1195068359375,21.28382110595703,48.423648834228516,69.29150390625,56.02899169921875,30.090272903442383,25.71263885498047,51.402156829833984,23.17421531677246,35.24571228027344
2024-03-13,10.628523826599121,24.976774215698242,11.939859390258789,26.227035522460938,35.35892105102539,20.829999923706055,6.6366801261901855,16.151573181152344,14.690203666687012,12.460000038146973,30.272836685180664,16.85308265686035,25.784481048583984,17.65573501586914,13.702665328979492,26.65826988220215,48.91999816894531,25.620574951171875,21.1502628326416,49.236732482910156,69.06673431396484,56.33230972290039,30.080629348754883,25.757749557495117,51.73165512084961,23.1031436920166,35.62993240356445
2024-03-14,10.670205116271973,24.86715316772461,12.015321731567383,26.410497665405273,35.15093231201172,21.0,6.361583709716797,16.016334533691406,14.139431953430176,12.699999809265137,30.42983055114746,16.344253540039062,25.769643783569336,17.74915313720703,13.378530502319336,26.5410213470459,48.599998474121094,25.478761672973633,21.178882598876953,48.712738037109375,68.7700424194336,56.39866256713867,29.887807846069336,25.902101516723633,51.072662353515625,23.609539031982422,35.41439437866211
2024-03-15,10.528491020202637,25.121479034423828,11.830859184265137,26.53812026977539,34.290592193603516,21.709999084472656,6.550711631774902,15.861773490905762,13.778271675109863,12.850000381469727,30.89158821105957,16.02045249938965,25.628660202026367,18.130603790283203,12.47906494140625,26.614299774169922,47.79999923706055,25.526037216186523,21.045320510864258,47.70090103149414,68.7790298461914,57.63090133666992,29.87816619873047,25.71263885498047,50.48969268798828,23.10758399963379,35.61119079589844
2024-03-18,10.528491020202637,24.568971633911133,11.906320571899414,26.5301456451416,33.98805618286133,21.899999618530273,6.6366801261901855,15.803813934326172,14.184577941894531,12.649999618530273,30.790006637573242,16.521574020385742,25.732547760009766,18.57433319091797,12.56820297241211,26.62895393371582,47.7599983215332,25.59221076965332,21.03577995300293,47.45698165893555,68.33848571777344,57.86787033081055,28.991172790527344,25.6133975982666,51.45284652709961,22.95655632019043,35.61119079589844
2024-03-19,10.453465461730957,24.481277465820312,11.839242935180664,26.235010147094727,34.41349792480469,23.1299991607666,6.619487285614014,15.9583740234375,14.437389373779297,12.800000190734863,30.85464859008789,16.69889259338379,25.769643783569336,19.01805877685547,12.649235725402832,26.431100845336914,49.209999084472656,26.24454689025879,21.00716209411621,48.107452392578125,69.5702133178711,59.57404708862305,29.02009391784668,25.6133975982666,51.87528610229492,22.7388973236084,36.32341003417969
2024-03-20,10.453465461730957,24.744369506835938,11.9901704788208,26.21108055114746,35.264381408691406,26.760000228881836,6.820075988769531,16.267494201660156,14.726318359375,12.9399995803833,31.270233154296875,16.845373153686523,25.82158088684082,19.27495574951172,13.246763229370117,26.89275360107422,47.45000076293945,26.6605224609375,21.08348274230957,49.417415618896484,70.53221893310547,58.825225830078125,29.56964683532715,25.820903778076172,52.22168731689453,22.774431228637695,36.38902282714844
2024-03-21,10.511818885803223,24.397958755493164,11.856014251708984,25.612838745117188,35.23601531982422,26.829999923706055,6.911777019500732,16.122594833374023,14.708261489868164,12.770000457763672,31.381052017211914,16.99956512451172,25.554460525512695,19.31387710571289,12.993119239807129,26.15997886657715,47.099998474121094,26.386356353759766,21.178882598876953,48.63143539428711,70.79295349121094,58.806270599365234,29.887807846069336,25.496110916137695,52.09495544433594,22.783315658569336,36.951297760009766
2024-03-22,10.345096588134766,24.29710578918457,11.70509147644043,25.79629898071289,34.68766784667969,27.299999237060547,7.077977657318115,15.861773490905762,14.329042434692383,12.75,30.86388397216797,16.66034698486328,25.197126388549805,19.041414260864258,12.796748161315918,26.41644859313965,46.689998626708984,25.705663681030273,20.864063262939453,47.746070861816406,72.19550323486328,58.91053771972656,29.425025939941406,25.081100463867188,51.495094299316406,22.969884872436523,37.24181365966797
2024-03-25,10.195046424865723,24.39358139038086,11.688316345214844,25.485212326049805,34.90511703491211,26.059999465942383,7.12955904006958,15.649252891540527,14.175548553466797,12.600000381469727,30.69765281677246,16.6295108795166,25.197126388549805,18.815658569335938,12.83765983581543,26.819475173950195,47.66999816894531,25.59221076965332,20.83544158935547,47.429874420166016,72.78888702392578,58.40815734863281,29.155073165893555,25.09012222290039,51.38526153564453,22.316898345947266,36.639076232910156
2024-03-26,10.345096588134766,24.525123596191406,11.856014251708984,25.620813369750977,35.25492477416992,26.229999542236328,7.14675235748291,15.465712547302246,14.031084060668945,12.699999809265137,30.346717834472656,16.583250045776367,25.697782516479492,19.15039825439453,12.68220043182373,26.570331573486328,47.290000915527344,25.69620704650879,21.054861068725586,48.721778869628906,73.82281494140625,59.68779373168945,27.467857360839844,24.7292423248291,50.734703063964844,22.472373962402344,36.39506530761719
2024-03-27,10.37844181060791,24.542667388916016,12.040480613708496,26.0914306640625,35.07529067993164,27.420000076293945,7.324377536773682,15.668571472167969,14.12137508392334,12.819999694824219,30.328245162963867,16.93788719177246,25.839759826660156,19.578561782836914,13.369494438171387,26.782835006713867,47.08000183105469,25.856929779052734,21.43646240234375,48.712738037109375,74.88372802734375,60.47452926635742,27.988483428955078,25.378826141357422,51.19938659667969,22.38353157043457,36.17920684814453
2024-03-28,10.411786079406738,24.827686309814453,11.956629753112793,25.939876556396484,34.44186019897461,26.399999618530273,7.3011250495910645,15.649252891540527,14.175548553466797,12.75,30.0604248046875,17.115209579467773,25.884601593017578,19.66419219970703,13.893146514892578,27.376384735107422,48.7400016784668,25.875831604003906,21.23612403869629,49.399349212646484,76.15141296386719,60.64514923095703,27.361804962158203,25.685571670532227,51.39371109008789,22.476808547973633,35.85073471069336
2024-04-01,10.27840805053711,24.590900421142578,11.847627639770508,26.067502975463867,33.57206726074219,26.299999237060547,7.376694679260254,15.204891204833984,14.193607330322266,12.6899995803833,29.52478790283203,17.192304611206055,25.000633239746094,19.516281127929688,13.778595924377441,27.588884353637695,48.38999938964844,25.336950302124023,21.03577995300293,47.565399169921875,75.43216705322266,61.50771713256836,27.120771408081055,25.378826141357422,51.723209381103516,22.651357650756836,35.65365219116211
2024-04-02,10.228391647338867,24.63036346435547,11.913936614990234,26.05952262878418,33.543701171875,26.040000915527344,7.370882511138916,14.924750328063965,13.841474533081055,12.670000076293945,29.783370971679688,17.323366165161133,25.03053855895996,19.53185272216797,14.30224895477295,28.29967498779297,49.04999923706055,25.13841438293457,21.48416519165039,47.722591400146484,73.7598876953125,61.82999801635742,26.850818634033203,25.315671920776367,52.331520080566406,22.499780654907227,35.82257843017578
2024-04-03,10.37844181060791,24.726831436157227,12.149020195007324,25.876062393188477,33.53425216674805,26.110000610351562,7.3999457359313965,15.040670394897461,13.850504875183105,12.640000343322754,29.829545974731445,17.477556228637695,24.843637466430664,19.220462799072266,13.934057235717773,28.153118133544922,49.38999938964844,25.05333137512207,21.274280548095703,47.1856689453125,75.05455017089844,61.23283004760742,26.83153533935547,25.487091064453125,51.5795783996582,22.776182174682617,35.559791564941406
2024-04-04,10.395112991333008,24.893463134765625,12.224591255187988,26.051549911499023,33.836788177490234,26.209999084472656,7.52202033996582,14.973050117492676,13.687982559204102,12.75,29.90342903137207,17.785940170288086,24.514677047729492,19.399513244628906,14.236791610717773,27.830699920654297,50.04999923706055,25.08493995666504,21.388763427734375,48.60533142089844,75.83674621582031,60.55036163330078,27.236465454101562,25.487091064453125,51.005062103271484,23.070417404174805,35.75688171386719
2024-04-05,10.195046424865723,24.998703002929688,12.191003799438477,26.29084587097168,33.468074798583984,25.719999313354492,7.481328964233398,14.750869750976562,13.498373031616211,12.800000190734863,29.45090675354004,17.531524658203125,24.469825744628906,19.212677001953125,13.860418319702148,27.91863250732422,50.45000076293945,24.715621948242188,21.417383193969727,48.396026611328125,75.6659164428711,59.5361328125,27.246110916137695,25.180343627929688,50.447444915771484,22.945592880249023,35.65365219116211
2024-04-08,10.145031929016113,25.388965606689453,12.274961471557617,26.466331481933594,34.337860107421875,24.989999771118164,7.585962295532227,15.26285171508789,13.850504875183105,12.9399995803833,29.709489822387695,17.847618103027344,24.836164474487305,19.422866821289062,14.032240867614746,28.307004928588867,49.65999984741211,24.99024200439453,21.751283645629883,49.05125427246094,75.97161102294922,59.33707809448242,27.400367736816406,25.79383659362793,53.20174026489258,22.972335815429688,35.85073471069336
2024-04-09,10.303415298461914,25.60382843017578,12.350528717041016,26.65776824951172,34.347320556640625,24.860000610351562,7.737101078033447,15.407751083374023,13.633808135986328,13.149999618530273,30.19895362854004,17.73197364807129,25.097827911376953,19.695335388183594,14.14678955078125,28.38028335571289,49.84000015258789,25.42584228515625,22.199665069580078,50.3435173034668,76.38518524169922,59.04323959350586,27.072568893432617,25.79383659362793,52.84688949584961,23.11499786376953,36.41383361816406
